,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_class_weight,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1
104,0.3043842792510986,0.014747510309173106,0.05294027328491211,0.0017750570648123647,True,balanced,gini,10,log2,1,2,100,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8217054263565892,0.8294573643410853,0.8914728682170543,0.8449612403100775,0.8984375,0.8572068798449612,0.03179454826095414,82,0.9104477611940298,0.9073182474723158,0.9504092441020703,0.9068367838228214,0.9469048201614877,0.924383371350545,0.019889012676873836,342,0.8368794326241135,0.8450704225352113,0.8955223880597015,0.8571428571428571,0.9007633587786259,0.8670756918281018,0.026225104699557734,83
257,0.8881908893585205,0.19097099053075067,0.10290231704711914,0.03472795480204089,False,,entropy,20,auto,1,2,200,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.8294573643410853,0.8217054263565892,0.8914728682170543,0.8372093023255814,0.8828125,0.8525314922480621,0.028812502195626297,242,0.8993740972556572,0.9046701974000964,0.9566682715454984,0.9133365430909965,0.9477611940298508,0.9243620606644198,0.023344980341162346,343,0.8428571428571429,0.8368794326241135,0.8955223880597015,0.851063829787234,0.8854961832061069,0.8623637953068597,0.02363155134625983,237
314,0.2927607536315918,0.014640196340307103,0.05293574333190918,0.0018323179360237782,False,balanced,gini,20,log2,1,5,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8372093023255814,0.8062015503875969,0.8837209302325582,0.8449612403100775,0.8984375,0.8541061046511628,0.03318519941066779,172,0.9087626384207993,0.905392392874338,0.9513721714010593,0.9088830043331729,0.9471494984095914,0.9243119410877922,0.020452834993919724,344,0.8489208633093526,0.8226950354609929,0.887218045112782,0.8550724637681161,0.9022556390977443,0.8632324093497974,0.028329514385813673,205
44,0.4617563247680664,0.14572091542080606,0.06948952674865723,0.02119937474636349,True,,gini,,log2,2,2,100,"{'bootstrap': True, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8294573643410853,0.813953488372093,0.8837209302325582,0.8527131782945736,0.890625,0.8540939922480619,0.02977381438421012,192,0.9111699566682716,0.9041887337506018,0.9472797303803563,0.9118921521425132,0.9469048201614877,0.9242870786206462,0.018814147998666514,345,0.8428571428571429,0.8333333333333334,0.887218045112782,0.8633093525179857,0.8939393939393939,0.8641314535521275,0.02376257719477281,167
232,0.2604259490966797,0.007464358920671864,0.05496683120727539,0.0016316008929282584,False,,gini,,log2,1,2,100,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8294573643410853,0.8217054263565892,0.8914728682170543,0.8372093023255814,0.8984375,0.8556564922480622,0.03253427548328965,128,0.9093644679826673,0.9115310544053924,0.9510110736639383,0.9058738565238326,0.9431123073158797,0.924178551978342,0.018936469926365596,346,0.8405797101449274,0.8368794326241135,0.8955223880597015,0.8489208633093526,0.9007633587786259,0.8645331505833441,0.02776760618047811,156
121,1.1188180446624756,0.11510322179764412,0.14210610389709472,0.019095993594471356,True,balanced,gini,20,log2,1,2,200,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.8217054263565892,0.813953488372093,0.8914728682170543,0.8372093023255814,0.8828125,0.8494307170542637,0.031807465740732094,319,0.9092441020702937,0.9047905633124699,0.9458353394318729,0.91478093403948,0.9461707854171765,0.9241643448542586,0.018110333440953207,347,0.8368794326241135,0.8309859154929576,0.8955223880597015,0.8489208633093526,0.8854961832061069,0.8595609565384464,0.0261153465269465,317
32,0.31841473579406737,0.0054025179275084614,0.05636601448059082,0.010584221359718092,True,,gini,,auto,1,2,100,"{'bootstrap': True, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8294573643410853,0.813953488372093,0.8837209302325582,0.8449612403100775,0.8828125,0.8509811046511627,0.028127169924771753,290,0.9071978815599422,0.8990129995185363,0.948001925854598,0.917308618199326,0.9492292635184731,0.9241501377301752,0.02080351625692569,348,0.8428571428571429,0.8309859154929576,0.887218045112782,0.8591549295774649,0.8854961832061069,0.8611424432492909,0.02245333048691352,280
214,0.27033371925354005,0.007530780004076226,0.055009317398071286,0.0015770725234834305,False,,gini,20,auto,2,5,100,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.8294573643410853,0.8062015503875969,0.8992248062015504,0.8449612403100775,0.8828125,0.852531492248062,0.03415667608037446,250,0.9032258064516129,0.9121328839672606,0.947038998555609,0.9108088589311507,0.9473941766576951,0.9241201449126656,0.01910189804786549,349,0.8428571428571429,0.8226950354609929,0.9037037037037037,0.8550724637681161,0.8854961832061069,0.8619649057992126,0.029156760262742196,249
90,0.48659415245056153,0.10180852998742687,0.09468650817871094,0.018347541070005826,True,,entropy,,log2,1,5,100,"{'bootstrap': True, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8449612403100775,0.813953488372093,0.8992248062015504,0.8372093023255814,0.875,0.8540697674418606,0.029844961240310088,211,0.9003370245546461,0.9029850746268657,0.9528165623495426,0.9114106884930188,0.9525324198678737,0.9240163539783894,0.023683522421651292,350,0.8550724637681161,0.8333333333333334,0.9037037037037037,0.851063829787234,0.8769230769230769,0.8640192815030929,0.024211063559699913,177
24,0.4914421558380127,0.07395560524877545,0.08976445198059083,0.02505254113058513,True,,gini,20,log2,1,2,100,"{'bootstrap': True, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8372093023255814,0.8062015503875969,0.8992248062015504,0.8372093023255814,0.90625,0.8572189922480622,0.03891550560545055,77,0.9005777563793933,0.9061145883485796,0.9532980259990371,0.9140587385652382,0.9459261071690727,0.9239950432922642,0.021477646543619503,351,0.8489208633093526,0.8251748251748251,0.9037037037037037,0.8489208633093526,0.9104477611940298,0.8674336033382527,0.03357673413297567,73
322,0.30623135566711424,0.012446282135694169,0.05204472541809082,0.0014148687747436472,False,balanced,gini,,auto,1,5,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8217054263565892,0.8062015503875969,0.8837209302325582,0.8294573643410853,0.8671875,0.8416545542635661,0.02906945453642965,383,0.9082811747713048,0.9097255657197881,0.953298025999037,0.9082811747713048,0.9402985074626865,0.9239768897448242,0.01908892563604691,352,0.8368794326241135,0.8201438848920863,0.888888888888889,0.8450704225352113,0.8721804511278195,0.852632616013624,0.02472853569240814,382
306,0.28817000389099123,0.005611431915920119,0.051413536071777344,0.0006491841170400554,False,balanced,gini,20,auto,1,5,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8449612403100775,0.8062015503875969,0.8837209302325582,0.8372093023255814,0.8984375,0.8541061046511629,0.03318519941066779,165,0.904429465575349,0.8986519017814155,0.9545016851227732,0.9156234954260952,0.9466601419133839,0.9239733379638034,0.022536765528286155,353,0.8550724637681161,0.8251748251748251,0.887218045112782,0.851063829787234,0.9007633587786259,0.8638585045243165,0.0269998580212845,187
264,0.29520277976989745,0.009963730315851613,0.0512965202331543,0.0021333920053867492,False,,entropy,20,log2,1,2,100,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8372093023255814,0.7984496124031008,0.9069767441860465,0.8294573643410853,0.8828125,0.850981104651163,0.038887635543481805,285,0.9067164179104478,0.9093644679826672,0.9505296100144439,0.9096051998074145,0.9434793246880352,0.9239390040806018,0.01899145584293414,354,0.8489208633093526,0.8169014084507041,0.9117647058823529,0.8450704225352113,0.8854961832061069,0.8616307166767456,0.03322490660750457,261
312,0.2925895690917969,0.008757005424714505,0.05360488891601563,0.002185443153469054,False,balanced,gini,20,log2,1,2,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8217054263565892,0.813953488372093,0.8992248062015504,0.8217054263565892,0.8828125,0.8478803294573645,0.03571496459930835,345,0.9102070293692825,0.9027443428021185,0.9510110736639384,0.9097255657197882,0.9459261071690727,0.9239228237448401,0.020278712833660513,355,0.8368794326241135,0.8309859154929576,0.9037037037037037,0.8345323741007193,0.8854961832061069,0.8583195218255202,0.03023549816204916,336
98,0.299591588973999,0.0066602649672036374,0.05990324020385742,0.008966040677677095,True,balanced,gini,10,auto,1,5,100,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8294573643410853,0.8372093023255814,0.8992248062015504,0.8372093023255814,0.8984375,0.8603076550387598,0.03158239371438308,28,0.9058738565238325,0.9056331246990853,0.9499277804525759,0.9082811747713048,0.9498409591387325,0.9239113791171061,0.02122708812960656,356,0.8405797101449274,0.851063829787234,0.9037037037037037,0.8489208633093526,0.9022556390977443,0.8693047492085924,0.027721511610092793,33
331,0.5870240688323974,0.0257322462689346,0.07911019325256348,0.003191400857326536,False,balanced,gini,,log2,1,5,200,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.8372093023255814,0.8062015503875969,0.875968992248062,0.8372093023255814,0.890625,0.8494428294573645,0.030228248612048193,309,0.9029850746268657,0.9053923928743379,0.9506499759268174,0.9140587385652382,0.9459261071690727,0.9238024578324664,0.020383714520398454,357,0.8489208633093526,0.8251748251748251,0.8787878787878788,0.851063829787234,0.8939393939393939,0.8595773581997369,0.024163480417151488,315
274,0.29173946380615234,0.010420913097602501,0.052056312561035156,0.0028574380707402495,False,,entropy,,auto,1,5,100,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8294573643410853,0.8062015503875969,0.8914728682170543,0.8449612403100775,0.875,0.8494186046511627,0.030688766227624144,328,0.9005777563793933,0.9053923928743379,0.9525758305247954,0.9077997111218103,0.951309028627355,0.9235309439055384,0.02331761122223117,358,0.8428571428571429,0.8226950354609929,0.8970588235294118,0.8571428571428571,0.8787878787878788,0.8597083475556566,0.026151927961715418,312
368,0.37140092849731443,0.07114768410750051,0.0683788776397705,0.020913853759040063,False,balanced,entropy,,auto,1,2,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8449612403100775,0.8062015503875969,0.875968992248062,0.8372093023255814,0.8671875,0.8463057170542637,0.024531022469010493,371,0.9063553201733269,0.9051516610495908,0.9487241213288397,0.9105681271064034,0.9467824810374357,0.9235163421391193,0.019880461814944815,359,0.8550724637681161,0.8251748251748251,0.8787878787878788,0.851063829787234,0.8721804511278195,0.8564558897291746,0.018737517145867688,366
376,0.3043506145477295,0.007533224342228694,0.052460527420043944,0.0025831038046516546,False,balanced,entropy,,log2,1,2,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8372093023255814,0.8217054263565892,0.8914728682170543,0.8449612403100775,0.8828125,0.8556322674418604,0.0269355553705117,158,0.9061145883485796,0.9084015406836785,0.9528165623495426,0.9070775156475686,0.9428676290677758,0.923455567219429,0.02017161380090071,360,0.8489208633093526,0.8368794326241135,0.8955223880597015,0.8591549295774649,0.8854961832061069,0.8651947593553478,0.02206803043932795,138
217,0.5268681049346924,0.006042215594804365,0.07475156784057617,0.0030270321389653993,False,,gini,20,log2,1,2,200,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.8372093023255814,0.8062015503875969,0.9069767441860465,0.8372093023255814,0.8828125,0.8540818798449614,0.03601446626397688,203,0.9092441020702937,0.9034665382763601,0.9488444872412133,0.9130958112662494,0.9420112551994129,0.9233324388107059,0.018426538342506304,361,0.8489208633093526,0.8251748251748251,0.9117647058823529,0.851063829787234,0.8854961832061069,0.8644840814719743,0.030477862160640225,160
281,0.5595788478851318,0.01074985052245473,0.08390622138977051,0.010373443790512292,False,,entropy,,log2,1,2,200,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.8372093023255814,0.8217054263565892,0.8992248062015504,0.8217054263565892,0.8828125,0.8525314922480621,0.03234955078248655,242,0.9045498314877226,0.9070775156475687,0.9551035146846413,0.9039480019258546,0.9458037680450208,0.9232965263581617,0.02239250191226858,362,0.8489208633093526,0.8368794326241135,0.9037037037037037,0.8368794326241135,0.8854961832061069,0.862375923093478,0.0272899709202694,236
2,0.3166041851043701,0.005029232895896864,0.0631927490234375,0.009723290286001943,True,,gini,10,auto,1,5,100,"{'bootstrap': True, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8294573643410853,0.8062015503875969,0.8837209302325582,0.8604651162790697,0.8828125,0.852531492248062,0.030435314205667873,250,0.9046701974000964,0.8969667790081849,0.9508907077515647,0.9164660568127106,0.9473941766576952,0.9232775835260505,0.022040802357242817,363,0.8428571428571429,0.8251748251748251,0.887218045112782,0.8714285714285713,0.887218045112782,0.8627793259372207,0.02482056926711673,226
233,0.5815509796142578,0.12014151348758896,0.10429306030273437,0.025846219044935916,False,,gini,,log2,1,2,200,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.8372093023255814,0.8062015503875969,0.8914728682170543,0.8449612403100775,0.8828125,0.852531492248062,0.031215098667313358,250,0.9105681271064034,0.9011795859412615,0.9516129032258065,0.9146605681271065,0.9383410814778566,0.9232724531756868,0.01872914261547954,364,0.8467153284671534,0.8201438848920863,0.8955223880597015,0.8571428571428571,0.883720930232558,0.8606490777588712,0.0268163075363243,292
192,0.27031674385070803,0.008147542478562544,0.05483589172363281,0.003925359030577472,False,,gini,10,auto,1,2,100,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8294573643410853,0.8294573643410853,0.8914728682170543,0.8372093023255814,0.8828125,0.8540818798449614,0.027279853172932772,203,0.9087626384207992,0.9058738565238325,0.9496870486278286,0.9080404429465575,0.9437240029361389,0.9232175978910313,0.01929373846764103,365,0.8428571428571429,0.8428571428571429,0.8955223880597015,0.8489208633093526,0.8854961832061069,0.8631307440578894,0.0226865157819098,212
360,0.6199277877807617,0.024011714920726405,0.09502105712890625,0.02133636376824166,False,balanced,entropy,20,log2,1,2,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8217054263565892,0.8062015503875969,0.8914728682170543,0.8372093023255814,0.890625,0.8494428294573645,0.035359090093474516,309,0.8948001925854597,0.911049590755898,0.9500481463649494,0.9134569090033702,0.946537802789332,0.9231785282998018,0.021515496858072764,366,0.8368794326241135,0.8251748251748251,0.8970588235294118,0.8489208633093526,0.8923076923076922,0.8600683273890791,0.029282147283520944,304
