,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_class_weight,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1
208,0.39357666969299315,0.09453106324363829,0.052117776870727536,0.013088911148777619,False,,gini,20,auto,1,2,100,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8421052631578947,0.8070175438596491,0.8407079646017699,0.8761061946902655,0.9026548672566371,0.8537183667132433,0.032805784610201276,324,0.9212962962962964,0.8919876733436056,0.9085059635907093,0.9300062774639046,0.950721908349027,0.9205036238087085,0.019804932508633327,322,0.85,0.828125,0.85,0.8793103448275862,0.9043478260869564,0.8623566341829086,0.02656262824962527,354
323,0.5379660606384278,0.012068872435508513,0.054188203811645505,0.0019114845875788078,False,balanced,gini,,auto,1,5,200,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.8596491228070176,0.8070175438596491,0.8495575221238938,0.8761061946902655,0.9026548672566371,0.8589970501474926,0.031591539322136805,191,0.9179012345679013,0.8825885978428352,0.918706842435656,0.9246704331450094,0.957940991839297,0.9203616199661399,0.023943132822178314,323,0.8688524590163934,0.8307692307692307,0.8571428571428572,0.8793103448275862,0.9043478260869564,0.8680845435686049,0.024305501592032232,247
248,0.2534438133239746,0.00450581163995432,0.03468279838562012,0.0020572624101732324,False,,entropy,10,log2,1,2,100,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.868421052631579,0.8245614035087719,0.831858407079646,0.8672566371681416,0.911504424778761,0.86072038503338,0.03105326804890701,160,0.9219135802469136,0.883513097072419,0.9133709981167608,0.9281230382925298,0.9544883866917766,0.9202818200840799,0.022951840865083357,324,0.8780487804878048,0.8437499999999999,0.8455284552845529,0.8695652173913044,0.9137931034482759,0.8701371113223877,0.02557589809205372,178
211,0.5489362716674805,0.05940589614495308,0.059874343872070315,0.006474217474441663,False,,gini,20,auto,1,5,200,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.868421052631579,0.8157894736842105,0.8407079646017699,0.8584070796460177,0.911504424778761,0.8589659990684677,0.03177283359023125,213,0.9197530864197531,0.887211093990755,0.9130571249215317,0.9207470182046453,0.96045197740113,0.920244060187563,0.023494678218431774,325,0.8760330578512396,0.8372093023255813,0.85,0.8620689655172413,0.9137931034482759,0.8678208858284677,0.02633864903804585,256
194,0.2582338809967041,0.010980748307887476,0.03394303321838379,0.0016219740146170894,False,,gini,10,auto,1,5,100,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8596491228070176,0.7894736842105263,0.8407079646017699,0.8761061946902655,0.9026548672566371,0.8537183667132433,0.038020572293912945,324,0.9179012345679012,0.8893682588597842,0.9074074074074074,0.9265536723163842,0.9595103578154425,0.9201481861933839,0.02326022772725352,326,0.8688524590163934,0.8153846153846154,0.8524590163934426,0.8793103448275862,0.9043478260869564,0.8640708523417988,0.029605826827925494,339
281,0.9559278964996338,0.04929350703442569,0.09226651191711426,0.007249216242916994,False,,entropy,,log2,1,2,200,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.8596491228070176,0.8245614035087719,0.8495575221238938,0.8672566371681416,0.9026548672566371,0.8607359105728923,0.025434037202459694,135,0.9220679012345678,0.8865947611710323,0.9119585687382298,0.919020715630885,0.960765850596359,0.9200815594742148,0.0238647485905683,327,0.8688524590163934,0.846153846153846,0.8571428571428572,0.8695652173913044,0.9043478260869564,0.8692124411582716,0.01955567934991358,213
288,0.2731146812438965,0.009695091676428909,0.036842060089111325,0.0021015340564059398,False,balanced,gini,10,auto,1,2,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8596491228070176,0.8245614035087719,0.8495575221238938,0.8584070796460177,0.8849557522123894,0.855426176059618,0.019420557236175594,304,0.9194444444444444,0.8915254237288135,0.9127432517263026,0.925925925925926,0.9507219083490269,0.9200721908349028,0.019197378594011685,328,0.8688524590163934,0.8437499999999999,0.859504132231405,0.8620689655172413,0.8869565217391304,0.8642264157008339,0.014030653225586638,335
376,0.2809187412261963,0.004396057713884112,0.03938469886779785,0.00711569153817385,False,balanced,entropy,,log2,1,2,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8421052631578947,0.8070175438596491,0.8495575221238938,0.8584070796460177,0.8938053097345132,0.8501785437043937,0.027926471141815824,368,0.9203703703703704,0.8872110939907549,0.9124293785310734,0.9231010671688639,0.9569993722536095,0.9200222564629345,0.02241040619407151,329,0.8524590163934426,0.8307692307692307,0.859504132231405,0.8596491228070176,0.8947368421052632,0.8594236688612718,0.02057503688824877,378
282,0.49549560546875,0.0578909788884302,0.05537233352661133,0.013308616885767632,False,,entropy,,log2,1,5,100,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.868421052631579,0.8070175438596491,0.8407079646017699,0.8672566371681416,0.8938053097345132,0.8554417015991305,0.029467964787457515,297,0.9290123456790124,0.8824345146379045,0.9141556811048336,0.9166666666666667,0.9577840552416824,0.92001065266602,0.024352780139841854,330,0.8760330578512396,0.8333333333333333,0.8548387096774194,0.8717948717948718,0.8965517241379309,0.8665103393589589,0.021251041942620546,289
259,0.7782235145568848,0.2594664248045481,0.07937932014465332,0.025141325501899202,False,,entropy,20,auto,1,5,200,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.8596491228070176,0.8245614035087719,0.831858407079646,0.8761061946902655,0.9026548672566371,0.8589659990684677,0.028710513428420535,213,0.9231481481481482,0.8912172573189523,0.9048964218455744,0.9205900816070308,0.9595103578154426,0.9198724533470296,0.022925140855998147,331,0.8688524590163934,0.846153846153846,0.8429752066115702,0.8793103448275862,0.9043478260869564,0.8683279365392705,0.022595451125727268,236
193,0.5167629241943359,0.008549270150703094,0.054613494873046876,0.004360262793873218,False,,gini,10,auto,1,2,200,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.8508771929824561,0.8157894736842105,0.8407079646017699,0.8761061946902655,0.8938053097345132,0.855457227138643,0.027236018145473218,287,0.9231481481481482,0.8856702619414484,0.9099183929692403,0.9246704331450094,0.9554300062774639,0.919767448496262,0.02265792771560453,332,0.8617886178861788,0.8396946564885496,0.85,0.8793103448275862,0.8947368421052632,0.8651060922615155,0.0198226277518975,314
121,0.5763980865478515,0.011140673458128915,0.05663385391235352,0.0061633245622433035,True,balanced,gini,20,log2,1,2,200,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.8596491228070176,0.8245614035087719,0.8495575221238938,0.8672566371681416,0.911504424778761,0.8625058220773172,0.028421933127888616,68,0.9293209876543209,0.8909090909090909,0.9069365976145638,0.9201192718141871,0.9515065913370998,0.9197585078658523,0.020475361855975874,333,0.8666666666666667,0.846153846153846,0.859504132231405,0.8717948717948718,0.9152542372881356,0.871874750826985,0.023338841053299496,103
219,0.48128767013549806,0.0105395402340047,0.05409317016601563,0.00412269523879398,False,,gini,20,log2,1,5,200,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.8771929824561403,0.8070175438596491,0.8495575221238938,0.8672566371681416,0.9026548672566371,0.8607359105728923,0.031878435690633374,135,0.9160493827160494,0.8864406779661017,0.9111738857501569,0.9243565599497803,0.960765850596359,0.9197572713956894,0.024084332536378764,334,0.8852459016393444,0.8307692307692307,0.859504132231405,0.8695652173913044,0.9043478260869564,0.8698864616236482,0.024744905534078623,190
257,0.9283339977264404,0.1354026104551006,0.08985629081726074,0.018771531864285793,False,,entropy,20,auto,1,2,200,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.8421052631578947,0.8070175438596491,0.8495575221238938,0.8672566371681416,0.8938053097345132,0.8519484552088186,0.028662618481638397,352,0.9185185185185185,0.885824345146379,0.9185499058380414,0.9241996233521657,0.9515065913370998,0.9197197968384409,0.020891062730539478,335,0.8524590163934426,0.8307692307692307,0.859504132231405,0.8695652173913044,0.8965517241379309,0.8617698641846626,0.021556484005785106,361
315,0.6316954612731933,0.18368999902399766,0.06579928398132324,0.015733073568937942,False,balanced,gini,20,log2,1,5,200,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.8596491228070176,0.8070175438596491,0.8495575221238938,0.8584070796460177,0.8849557522123894,0.8519174041297933,0.025357422193104124,359,0.917283950617284,0.888135593220339,0.908976773383553,0.9243565599497804,0.9595103578154425,0.9196526469972799,0.023339552641233028,336,0.8688524590163934,0.8307692307692307,0.859504132231405,0.8620689655172413,0.8869565217391304,0.8616302618546803,0.01816973141966036,365
300,0.2505486965179443,0.0019760489092362594,0.03337540626525879,0.0024897747294542233,False,balanced,gini,10,log2,2,2,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8596491228070176,0.8157894736842105,0.8584070796460177,0.8672566371681416,0.8938053097345132,0.8589815246079802,0.02508984828887365,194,0.9160493827160494,0.8909090909090909,0.9161958568738229,0.916195856873823,0.9585687382297552,0.9195837851205084,0.02180602106306649,337,0.8666666666666667,0.8396946564885496,0.8688524590163935,0.8717948717948718,0.8965517241379309,0.8687120756208826,0.018059699223366723,229
234,0.44570059776306153,0.10591063841899229,0.06646218299865722,0.003386525151583774,False,,gini,,log2,1,5,100,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8596491228070176,0.8421052631578947,0.8407079646017699,0.8761061946902655,0.8849557522123894,0.8607048594938675,0.017732694621042575,177,0.9234567901234568,0.888135593220339,0.9077212806026366,0.9215317011927181,0.9569993722536095,0.9195689474785521,0.022576214880888415,338,0.8688524590163934,0.859375,0.8524590163934426,0.8793103448275862,0.8869565217391304,0.8693906683953105,0.012603517814248285,205
331,0.5155343055725098,0.009793505391421322,0.058062267303466794,0.001563074004001757,False,balanced,gini,,log2,1,5,200,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.8596491228070176,0.8157894736842105,0.8495575221238938,0.8761061946902655,0.8938053097345132,0.8589815246079802,0.026308786019666505,194,0.921604938271605,0.8822804314329737,0.9133709981167609,0.923728813559322,0.9566854990583803,0.9195341360878084,0.02378205244088675,339,0.8688524590163934,0.8372093023255813,0.859504132231405,0.8793103448275862,0.8947368421052632,0.8679226161012459,0.019306611320142542,252
226,0.25893473625183105,0.009670722114862144,0.0321312427520752,0.001113565150934144,False,,gini,,auto,1,5,100,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8596491228070176,0.8070175438596491,0.8584070796460177,0.8584070796460177,0.8761061946902655,0.8519174041297936,0.023431202663851333,355,0.9138888888888889,0.8821263482280431,0.919020715630885,0.9240426867545511,0.9585687382297552,0.9195294755464246,0.024394680132992647,340,0.864406779661017,0.8307692307692307,0.8688524590163935,0.8620689655172413,0.8793103448275862,0.8610815559582937,0.01626987908164891,368
266,0.25244779586791993,0.0016807227620127358,0.032138824462890625,0.0013279488349516998,False,,entropy,20,log2,1,5,100,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8596491228070176,0.8157894736842105,0.8407079646017699,0.8672566371681416,0.8761061946902655,0.851901878590281,0.021499054957315123,361,0.9166666666666666,0.8878274268104778,0.9096045197740112,0.9232580037664784,0.9601381042059008,0.9194989442447069,0.023557072395829583,341,0.8688524590163934,0.8396946564885496,0.85,0.8717948717948718,0.8793103448275862,0.8619304664254802,0.014724455308588793,359
314,0.2579365253448486,0.007323268918509456,0.03185968399047852,0.0003309876234268539,False,balanced,gini,20,log2,1,5,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8596491228070176,0.8157894736842105,0.8495575221238938,0.8584070796460177,0.8849557522123894,0.8536717900947057,0.02231069186210786,340,0.917283950617284,0.8862865947611711,0.9102322661644696,0.9265536723163842,0.9569993722536095,0.9194711712225837,0.023021229810508415,342,0.8666666666666667,0.8372093023255813,0.859504132231405,0.8620689655172413,0.888888888888889,0.8628675911259567,0.016503571461916403,349
354,0.28122458457946775,0.00576579279735573,0.034232473373413085,0.00022546046850310244,False,balanced,entropy,20,auto,1,5,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8771929824561403,0.8070175438596491,0.8584070796460177,0.8761061946902655,0.9203539823008849,0.8678155565905914,0.036611131538175835,5,0.9185185185185185,0.8791987673343605,0.9133709981167608,0.9246704331450094,0.9613935969868174,0.9194304628202934,0.026246904559042095,343,0.8833333333333333,0.828125,0.8666666666666666,0.8793103448275862,0.9203539823008849,0.8755578654256941,0.02969902768713026,21
337,0.5675180435180665,0.0061435346301116885,0.05599336624145508,0.007773949549874685,False,balanced,entropy,10,auto,1,2,200,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.8508771929824561,0.8157894736842105,0.8407079646017699,0.8761061946902655,0.8938053097345132,0.855457227138643,0.027236018145473218,287,0.9209876543209876,0.883513097072419,0.9133709981167608,0.9221594475831764,0.9569993722536095,0.9194061138693908,0.023443832748155667,344,0.8617886178861788,0.8396946564885496,0.8524590163934426,0.8793103448275862,0.8947368421052632,0.8655978955402042,0.019469093493155835,304
378,0.27460970878601076,0.00313845373821354,0.03312053680419922,0.0015022168929803308,False,balanced,entropy,,log2,1,5,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.868421052631579,0.8070175438596491,0.8495575221238938,0.8761061946902655,0.8849557522123894,0.8572116131035553,0.027678235849658468,249,0.9179012345679013,0.8850539291217258,0.9127432517263026,0.921217827997489,0.9598242310106717,0.919348094884818,0.023931655441707177,345,0.8760330578512396,0.8307692307692307,0.8617886178861789,0.8793103448275862,0.888888888888889,0.8673580280446249,0.020255618494106124,276
